ImagePath	Label
train/plastik/plastic158_jpg.rf.55e967f004e41d5c79cfda6100e4efa9.jpg	Plastik
train/plastik/plastic159_jpg.rf.9f83db1e84fc31a93267cbead83532ae.jpg	Plastik
train/plastik/plastic160_jpg.rf.24ca6a76eac2f15714334dfa6d26486e.jpg	Plastik
train/plastik/plastic161_jpg.rf.5103ec4dba5af9171232c91259f28d3c.jpg	Plastik
train/plastik/plastic162_jpg.rf.e9665971246e8d443058f4864c7c79e9.jpg	Plastik
train/plastik/plastic167_jpg.rf.8cc4daa3c49622fccea39b166fbb69e7.jpg	Plastik
train/plastik/plastic171_jpg.rf.ab270d3c04899bb1447e0da799b64864.jpg	Plastik
train/plastik/plastic176_jpg.rf.dc9ddb1abc3c80e2d87cf65867ce5d04.jpg	Plastik
train/plastik/plastic177_jpg.rf.dfb488784791a3d398641797a7aae6ed.jpg	Plastik
train/plastik/plastic17_jpg.rf.1e6aa688deaafcbf58d07dc1e8cbda21.jpg	Plastik
train/plastik/plastic182_jpg.rf.d41da2ecd4b9ae32af0912f100f5778d.jpg	Plastik
train/plastik/plastic184_jpg.rf.2c91c5aa1db5bb367ca13499dfeb4853.jpg	Plastik
train/plastik/plastic186_jpg.rf.79f11837d65001519e9f29139654aee7.jpg	Plastik
train/plastik/plastic193_jpg.rf.c974b31a3ad13a963eb8ceead825fa95.jpg	Plastik
train/plastik/plastic199_jpg.rf.c98379d1796bcb8053586b46b93f3e00.jpg	Plastik
train/plastik/plastic19_jpg.rf.7ec140cacb6a0f1dcb483dd46f4d4ddc.jpg	Plastik
train/plastik/plastic200_jpg.rf.d602961aecfad99d0ebb86d23d126d5b.jpg	Plastik
train/plastik/plastic201_jpg.rf.8c8fe7781adfa87c1e9aadca31de4ee8.jpg	Plastik
train/plastik/plastic202_jpg.rf.88b016357e7b20ba8f302931e182d9e0.jpg	Plastik
train/plastik/plastic205_jpg.rf.2a08660bffb24d4c32aaf7f2db06aeb9.jpg	Plastik
train/plastik/plastic20_jpg.rf.6b6841696757c2e821b31cf4a0fd8399.jpg	Plastik
train/plastik/plastic212_jpg.rf.daa0f4a0582c73e3dacadc7b7dac2e88.jpg	Plastik
train/plastik/plastic213_jpg.rf.bb92ed29b80074c6c3d28a116c45756f.jpg	Plastik
train/plastik/plastic21_jpg.rf.7edbeac41766cdbf5b3b0199c2406a4f.jpg	Plastik
train/plastik/plastic222_jpg.rf.72f77dacff1d20a004f2a23ebdb2d217.jpg	Plastik
train/plastik/plastic223_jpg.rf.0a2e5ce825a467110aca41437fce4daa.jpg	Plastik
train/plastik/plastic23_jpg.rf.51ff85a83046763f0d525bc9d2094c2b.jpg	Plastik
train/plastik/plastic241_jpg.rf.b4d1c2176ce711eabe1ee76559d4ff7a.jpg	Plastik
train/plastik/plastic248_jpg.rf.86ad3a6dc0a5612276ff55d673ef5c4b.jpg	Plastik
train/plastik/plastic254_jpg.rf.8df71a4fe5f4499657970080b2dec683.jpg	Plastik
train/plastik/plastic255_jpg.rf.e6e140038bd944122c7ac05aace3acb3.jpg	Plastik
train/plastik/plastic260_jpg.rf.d5a6b59066e68472e196599469e8ca79.jpg	Plastik
train/plastik/plastic262_jpg.rf.6515d8fff3d9e05ba8672fae0dc87994.jpg	Plastik
train/plastik/plastic264_jpg.rf.d1af29a89df530d08cc51ee1c4b579ef.jpg	Plastik
train/plastik/plastic266_jpg.rf.b6800ab17258d9ae974d28b1651c20f9.jpg	Plastik
train/plastik/plastic276_jpg.rf.beedefacc49c06b1a9f8a574f8a41aee.jpg	Plastik
train/plastik/plastic281_jpg.rf.324e1dc261fd75f16de63b6b5eeeaf47.jpg	Plastik
train/plastik/plastic28_jpg.rf.f589ff53f213208261e668997fd969d6.jpg	Plastik
train/plastik/plastic293_jpg.rf.65ff36ba85207ece1f0e225716a5d232.jpg	Plastik
train/plastik/plastic298_jpg.rf.8b67d603d377ebd14b4aaaa858e16744.jpg	Plastik
train/plastik/plastic299_jpg.rf.d65a31940af5ec9332211d1c414f8e5d.jpg	Plastik
train/plastik/plastic29_jpg.rf.adc5f9f51e64a89a4e92f57799a0c250.jpg	Plastik
train/plastik/plastic2_jpg.rf.15aab72adc72a1f0ce990b4f84309f31.jpg	Plastik
train/plastik/plastic301_jpg.rf.7fc463768f7357e178c1246aea842da9.jpg	Plastik
train/plastik/plastic303_jpg.rf.03ce27310be2a5789f5b7c4b9e98e0de.jpg	Plastik
train/plastik/plastic310_jpg.rf.793dc6ad0bbba727137fa5f6029aff28.jpg	Plastik
train/plastik/plastic311_jpg.rf.15c294fc4dcc73c441d91fa8f300ee94.jpg	Plastik
train/plastik/plastic312_jpg.rf.f2368dc3e8f41dfd435fcc38546fde47.jpg	Plastik
train/plastik/plastic314_jpg.rf.aad089e9bc8491619610cd79d138bbce.jpg	Plastik
train/plastik/plastic317_jpg.rf.ce381d4d0452b76c883e68fd949fbb34.jpg	Plastik
train/plastik/plastic31_jpg.rf.8825a4c50f86b829c904e9a7b8dbe784.jpg	Plastik
train/plastik/plastic324_jpg.rf.b1957a776623e8c48877794924afb9ea.jpg	Plastik
train/plastik/plastic326_jpg.rf.b936718c41cea979e7d7301d9c233097.jpg	Plastik
train/plastik/plastic333_jpg.rf.aad9bc91911f70809ca9d63504bd2084.jpg	Plastik
train/plastik/plastic334_jpg.rf.ab309b8dd757973dcfd40ba1c9ad5a90.jpg	Plastik
train/plastik/plastic336_jpg.rf.0610b0032c3db2d9a7dbc64884c85d8c.jpg	Plastik
train/plastik/plastic339_jpg.rf.725ea0eeeab4e11092b9455726f69d83.jpg	Plastik
train/plastik/plastic341_jpg.rf.cad7a33fd6e55b9c5dacd2070828c43c.jpg	Plastik
train/plastik/plastic343_jpg.rf.d5e325dc2b2a1b7e5ee13b05df48fa3e.jpg	Plastik
train/plastik/plastic350_jpg.rf.f0db59656de9977ab04c9ffe4bbc3147.jpg	Plastik
train/plastik/plastic351_jpg.rf.d4e3fc1b04bd97839e743b1e74ebdb28.jpg	Plastik
train/plastik/plastic355_jpg.rf.ec6dc9f4b8904416df9c82e5646f0855.jpg	Plastik
train/plastik/plastic359_jpg.rf.0178e72c666b199e3dac66e38357f1c7.jpg	Plastik
train/plastik/plastic35_jpg.rf.6991eb70aae027776078f24632768230.jpg	Plastik
train/plastik/plastic360_jpg.rf.43c6d0ba8924418ef8d260f895dde69e.jpg	Plastik
train/plastik/plastic361_jpg.rf.06df40782f324829ba996707897b5358.jpg	Plastik
train/plastik/plastic366_jpg.rf.38c642ef712868ba99977c55932986d6.jpg	Plastik
train/plastik/plastic367_jpg.rf.7f843d95f2cdf0c0c15e19b39d4ba7d7.jpg	Plastik
train/plastik/plastic370_jpg.rf.3b5d564fca5802e0a785363ad3aa5905.jpg	Plastik
train/plastik/plastic371_jpg.rf.6876225c20f5a744c6cb6fa37811b7c1.jpg	Plastik
train/plastik/plastic372_jpg.rf.7a28433bc74522194bd45adf5769353f.jpg	Plastik
train/plastik/plastic373_jpg.rf.5b28b2b1f76d74ed5aa0d2da66ce5586.jpg	Plastik
train/plastik/plastic375_jpg.rf.e1eb628730b5b654baa7f5ee66dc170b.jpg	Plastik
train/plastik/plastic383_jpg.rf.6f3ef81465f9015a063ce67bef0893e9.jpg	Plastik
train/plastik/plastic389_jpg.rf.09762b06d5c612b10368b26ddd9445c2.jpg	Plastik
train/plastik/plastic399_jpg.rf.a7031665b248252a246579182214ed26.jpg	Plastik
train/plastik/plastic400_jpg.rf.6062a12f95730672d5011a5bcb2f08c2.jpg	Plastik
train/plastik/plastic401_jpg.rf.d1835f2fbbd03857d4ab7c102ff3b08a.jpg	Plastik
train/plastik/plastic402_jpg.rf.fd6033a92b970d42bfc8fab15e80bebb.jpg	Plastik
train/plastik/plastic403_jpg.rf.4070222850ae041a77585f4c4c2f1163.jpg	Plastik
train/plastik/plastic405_jpg.rf.fe65ae6f02fc4250e1b3735d4a9a7b79.jpg	Plastik
train/plastik/plastic406_jpg.rf.449829c069824c620a2eaf8e65a265f8.jpg	Plastik
train/plastik/plastic409_jpg.rf.225036fef9192c50ee5177b5ee5810db.jpg	Plastik
train/plastik/plastic40_jpg.rf.68395edd9938bfc8e500b963db1d1a1e.jpg	Plastik
train/plastik/plastic411_jpg.rf.35c3abc03b352f93bd37be89c86711c9.jpg	Plastik
train/plastik/plastic413_jpg.rf.f988ab359d9a0e7e50ae27da44800950.jpg	Plastik
train/plastik/plastic418_jpg.rf.aba669eaca9dd39a95c99fb95cb3d62a.jpg	Plastik
train/plastik/plastic422_jpg.rf.a5745eaff976a19ce7c3c00ce0be3cb1.jpg	Plastik
train/plastik/plastic425_jpg.rf.7eb6a23b0a77c7413a7c8600ac9a682b.jpg	Plastik
train/plastik/plastic427_jpg.rf.074770bda98107553cd18c79cc953469.jpg	Plastik
train/plastik/plastic431_jpg.rf.f24286e90b0e16a98a05872c5531d899.jpg	Plastik
train/plastik/plastic448_jpg.rf.a09e34495d8cceb1467c9126606d36eb.jpg	Plastik
train/plastik/plastic454_jpg.rf.606fecf85a9c0e5371e8859d544806d5.jpg	Plastik
train/plastik/plastic455_jpg.rf.814ec005fa75a1f692d2dd6188f35af9.jpg	Plastik
train/plastik/plastic461_jpg.rf.3a62a33946059491fca1366c57cf3c9c.jpg	Plastik
train/plastik/plastic470_jpg.rf.b64a3a2ab42789bae2e4ff7b58c2e69e.jpg	Plastik
train/plastik/plastic475_jpg.rf.4747c34a0d9c2a9ee0465805ae8d2e7d.jpg	Plastik
train/plastik/plastic477_jpg.rf.0e5cf5f0aa12b659ceb0d9dff33edc8a.jpg	Plastik
train/plastik/plastic478_jpg.rf.7b160c151dec8d693cb3507f16bd7fb5.jpg	Plastik
train/plastik/plastic479_jpg.rf.6b9662b2cf71e58a9d2e1cc90f3b91df.jpg	Plastik
train/plastik/plastic482_jpg.rf.3fef3391d66b7027c5b4928eaf7d7240.jpg	Plastik
train/plastik/plastic483_jpg.rf.38e2484bfe62eb15259b3465f1bfaf1d.jpg	Plastik
train/plastik/plastic484_jpg.rf.24fd3ef38d9ef71e7946b93b4112291f.jpg	Plastik
train/plastik/plastic488_jpg.rf.74ca86a0e28c133545ac677c05435110.jpg	Plastik
train/plastik/plastic48_jpg.rf.c8f780e15d51cafeedf0e145d8f4cd27.jpg	Plastik
train/plastik/plastic494_jpg.rf.2c76bf2840e73e06ab5ecc88306e104f.jpg	Plastik
train/plastik/plastic497_jpg.rf.e2b1b09d695ef3ca8b35f498c3b5c4dc.jpg	Plastik
train/plastik/plastic498_jpg.rf.1ca4b21a468e4c82f6ebb66292562416.jpg	Plastik
train/plastik/plastic500_jpg.rf.1418aca53e6d65c360dad26c97ddb7d4.jpg	Plastik
train/plastik/plastic503_jpg.rf.f533e95f435c8c0a005e9066c9dab08c.jpg	Plastik
train/plastik/plastic505_jpg.rf.6c07ec0a3ca992e7184333532fe9bbd3.jpg	Plastik
train/plastik/plastic506_jpg.rf.1dfe68ebedfd82534d5907334367d16c.jpg	Plastik
train/plastik/plastic509_jpg.rf.06bdacbd0f22900e5b90b6f3523b474a.jpg	Plastik
train/plastik/plastic511_jpg.rf.2e344fd7c7f61077ae82f53adf53b38a.jpg	Plastik
train/plastik/plastic513_jpg.rf.68da1f0ff965040bb88d56fcce8fb829.jpg	Plastik
train/plastik/plastic522_jpg.rf.79a9eb91e6fb4a9ba6a0986ac416b6d8.jpg	Plastik
train/plastik/plastic528_jpg.rf.7db009e828a81925b777191bf623b48f.jpg	Plastik
train/plastik/plastic529_jpg.rf.eb2f4e030207b381f9383197b95bc4e5.jpg	Plastik
train/plastik/plastic533_jpg.rf.d895c9e044467d0ca6496a02a2528ec5.jpg	Plastik
train/plastik/plastic541_jpg.rf.fe4833fc1555f2c3abb02407687ca2ea.jpg	Plastik
train/plastik/plastic545_jpg.rf.5acc39cd42225a107bc29dd8b4e30052.jpg	Plastik
train/plastik/plastic547_jpg.rf.a47f144577a7be2a4854332f6282ec2b.jpg	Plastik
train/plastik/plastic548_jpg.rf.463109a83041ca3c5470b188bdf07b45.jpg	Plastik
train/plastik/plastic551_jpg.rf.3b298b2a7eb9fa2aefe12f3d7ab570d2.jpg	Plastik
train/plastik/plastic555_jpg.rf.9b4d994dd2446c6d050b8c009210df93.jpg	Plastik
train/plastik/plastic556_jpg.rf.5a51d3675b4686d23872985494b4be0a.jpg	Plastik
train/plastik/plastic558_jpg.rf.9e5e8bddcd2382037ac1e7d685f03c52.jpg	Plastik
train/plastik/plastic55_jpg.rf.1c8e1c2bf6e588a6b409472558ffa5c9.jpg	Plastik
train/plastik/plastic562_jpg.rf.7cd9840c83398ab8c164305514fce8a3.jpg	Plastik
train/plastik/plastic566_jpg.rf.b06369920226a4fc318b6d28aef4d5f8.jpg	Plastik
train/plastik/plastic568_jpg.rf.82bad9dff102b19d98be86ea2d087376.jpg	Plastik
train/plastik/plastic56_jpg.rf.6253c7fa380db02e3ed21422f12f60d5.jpg	Plastik
train/plastik/plastic570_jpg.rf.897204bbd1b8dc2e8346027f36199445.jpg	Plastik
train/plastik/plastic584_jpg.rf.19bf267d841e0a9c4d33716e1e546806.jpg	Plastik
train/plastik/plastic585_jpg.rf.2df1a0eaab404f18bf68993a561637fb.jpg	Plastik
train/plastik/plastic589_jpg.rf.671d7eaa24a2aa9eb27abbf7b56deb94.jpg	Plastik
train/plastik/plastic592_jpg.rf.35ba511f2ef2bccd800c4eae488c5524.jpg	Plastik
train/plastik/plastic594_jpg.rf.35fa59b8c2da5fc893222e7c53b159bc.jpg	Plastik
train/plastik/plastic599_jpg.rf.58d10b0075d0830f508bf515b8b02137.jpg	Plastik
train/plastik/plastic602_jpg.rf.d419e53641985bfab6ea091d420d3a23.jpg	Plastik
train/plastik/plastic604_jpg.rf.f7051df18b42e13a47c8aa689f30e427.jpg	Plastik
train/plastik/plastic607_jpg.rf.47b5dbba2fe32e8701d1fec241667705.jpg	Plastik
train/plastik/plastic609_jpg.rf.45d9365f306994734079098aad4c1a83.jpg	Plastik
train/plastik/plastic60_jpg.rf.c51805ba2562cba1906940255bea8342.jpg	Plastik
train/plastik/plastic615_jpg.rf.806dc2d9d611f2355ad7dbd115890df3.jpg	Plastik
train/plastik/plastic617_jpg.rf.60ab6209a57bf60156baf8278bd553f2.jpg	Plastik
train/plastik/plastic618_jpg.rf.195d5c2d30475521526a8dac2be8785a.jpg	Plastik
train/plastik/plastic61_jpg.rf.b4446e5fea3dd15602887c101cc09af3.jpg	Plastik
train/plastik/plastic622_jpg.rf.cfbe8e8bebdbb0ae5f85d87481f3139b.jpg	Plastik
train/plastik/plastic625_jpg.rf.be7128a3f30fe7a9560cdceade9d0e2a.jpg	Plastik
train/plastik/plastic634_jpg.rf.b6c1e18071ce2a66c6fdb49303cec39e.jpg	Plastik
train/plastik/plastic638_jpg.rf.993617d8baa5e7f47e8619de088e2710.jpg	Plastik
train/plastik/plastic639_jpg.rf.42727877071794a48905404cceeaa6da.jpg	Plastik
train/plastik/plastic63_jpg.rf.f86f259c721ee77392389ac25c9cb4b1.jpg	Plastik
train/plastik/plastic642_jpg.rf.616ea70d413996a8a566252b0d7e68df.jpg	Plastik
train/plastik/plastic644_jpg.rf.eb1aea2a7e6b056dbafb742284fde863.jpg	Plastik
train/plastik/plastic645_jpg.rf.8fdfe76bd96a94ff62d828b16473a9a4.jpg	Plastik
train/plastik/plastic652_jpg.rf.b591c8394fbff3aeaa6c82800b36a54a.jpg	Plastik
train/plastik/plastic654_jpg.rf.213266c638bedf698ff4132e393e3136.jpg	Plastik
train/plastik/plastic655_jpg.rf.2a04ba88a1aceed34553f7ca61d8d123.jpg	Plastik
train/plastik/plastic660_jpg.rf.6449fccea23c82482f9acd1044c5ca7d.jpg	Plastik
train/plastik/plastic661_jpg.rf.2caad6b48cd6bf8cd9e945b4745ab37f.jpg	Plastik
train/plastik/plastic662_jpg.rf.124345c469bc264e714c7d9fbb522774.jpg	Plastik
train/plastik/plastic666_jpg.rf.541119ae38c912492bedcdac172c56af.jpg	Plastik
train/plastik/plastic668_jpg.rf.497bd36fa37da099e4fa5a5bdd00aa66.jpg	Plastik
train/plastik/plastic672_jpg.rf.a715b2a7dfb01c0646cca0e29abb40a3.jpg	Plastik
train/plastik/plastic673_jpg.rf.94b2aafe8e9c947b060d27e2af5cd7b1.jpg	Plastik
train/plastik/plastic674_jpg.rf.67ff74547c52a395cf7d75ab05d50051.jpg	Plastik
train/plastik/plastic677_jpg.rf.c72e8c96e1440d803ce13ccf4653e5a3.jpg	Plastik
train/plastik/plastic681_jpg.rf.437e9f8283a9ea46b3b4aa59cc331d5f.jpg	Plastik
train/plastik/plastic682_jpg.rf.3598a8aa7feabaf40a7333484c08ede3.jpg	Plastik
train/plastik/plastic68_jpg.rf.322d01d9b1cd2c714e6fcf1abd54e2e0.jpg	Plastik
train/plastik/plastic695_jpg.rf.ff5ca874263cdce5e3f5d9334efc908c.jpg	Plastik
train/plastik/plastic697_jpg.rf.5ec6fc9d4f8242645c53d0a5be4e6a4f.jpg	Plastik
train/plastik/plastic69_jpg.rf.dd76e727a3a0050b9d0da7a856c1db64.jpg	Plastik
train/plastik/plastic700_jpg.rf.d398eefe30d10a17e1d40b087092c28c.jpg	Plastik
train/plastik/plastic701_jpg.rf.0c3adfbc8c016b3c2c2587303d1a318b.jpg	Plastik
train/plastik/plastic706_jpg.rf.bfe8e0770321236a89b43208f24132c0.jpg	Plastik
train/plastik/plastic707_jpg.rf.d6685ce737a254a3ea8c77c80d543001.jpg	Plastik
train/plastik/plastic709_jpg.rf.38eacd3744c1d28dd4cdf79fecceb5a0.jpg	Plastik
train/plastik/plastic70_jpg.rf.09b7c0623eaab0bdbd8ce2dc7191919f.jpg	Plastik
train/plastik/plastic713_jpg.rf.688ba3b5e5999fca7af2d1a0d0da631b.jpg	Plastik
train/plastik/plastic717_jpg.rf.84b266ac2408250402a833255b9116b5.jpg	Plastik
train/plastik/plastic719_jpg.rf.fb706924826cd0f57a7b620854d1b6b5.jpg	Plastik
train/plastik/plastic71_jpg.rf.984ded2af3b84dd6c90896c5365f3c4e.jpg	Plastik
train/plastik/plastic721_jpg.rf.53ea2029229e18dd1a28b3c2df980b5c.jpg	Plastik
train/plastik/plastic722_jpg.rf.f014921c6ea105e41f828682472daf17.jpg	Plastik
train/plastik/plastic727_jpg.rf.1ef02410f9ccd573ec566107169bf85f.jpg	Plastik
train/plastik/plastic728_jpg.rf.e4dc2f010c36363cb9bd26eb59d7f22b.jpg	Plastik
train/plastik/plastic732_jpg.rf.76d0cb2a7d236b4a28b8f18354356ff0.jpg	Plastik
train/plastik/plastic749_jpg.rf.d0f6141222d48ddebbaba1f519e7ea17.jpg	Plastik
train/plastik/plastic753_jpg.rf.834462be3e4b47f94a722a93ad4c1bd6.jpg	Plastik
train/plastik/plastic756_jpg.rf.59d4de7365c1e6b701d91f838714f4a3.jpg	Plastik
train/plastik/plastic757_jpg.rf.4cf64781fc95557a50d8055a45274e8e.jpg	Plastik
train/plastik/plastic758_jpg.rf.63e189056beaff6f976dc5b13aba01cf.jpg	Plastik
train/plastik/plastic759_jpg.rf.8f1e5c2808c9763c1a68cb16495d570e.jpg	Plastik
train/plastik/plastic75_jpg.rf.39da851896cbf5682a1c782d0c07c578.jpg	Plastik
train/plastik/plastic76_jpg.rf.fe0538dd4e3ae66d8a31de0eb22d2a92.jpg	Plastik
train/plastik/plastic770_jpg.rf.3577d686d55b0efd99bd77ee519f210e.jpg	Plastik
train/plastik/plastic771_jpg.rf.8b424277d7b7e0715a5713ae14c89613.jpg	Plastik
train/plastik/plastic775_jpg.rf.bc9d7037dc471579601c13bb2e75aae5.jpg	Plastik
train/plastik/plastic777_jpg.rf.256c29710fba1dc08be67295b5fc2e5d.jpg	Plastik
train/plastik/plastic77_jpg.rf.ce0491e31a40cde6651d45ac62d0efec.jpg	Plastik
train/plastik/plastic789_jpg.rf.b2ed5e670b4dba754f970402a9e07b5d.jpg	Plastik
train/plastik/plastic792_jpg.rf.720e6ac1c46800ef43341b4b98ddae35.jpg	Plastik
train/plastik/plastic796_jpg.rf.512dbecb35bb68729c696f8198ca8230.jpg	Plastik
